rank,lemma,gloss,kind,ref_count,ref_coverage
4168,μηλωτή,,L,1,99.0600
4169,μηρός,the thigh,L,1,99.0607
4170,μητρολῴας,,L,1,99.0615
4171,μιασμός,,L,1,99.0622
4172,μισθαποδότης,,L,1,99.0629
4173,μνήμη,"a remembrance, memory, record",L,1,99.0636
4174,μογιλάλος,,L,1,99.0644
4175,μολυσμός,,L,1,99.0651
4176,μομφή,,L,1,99.0658
4177,μονόομαι,,L,1,99.0665
4178,μορφόω,,L,1,99.0673
4179,μοσχοποιέω,,L,1,99.0680
4180,μουσικός,"musical, skilled in music, elegant",L,1,99.0687
4181,μυέομαι,,L,1,99.0695
4182,μυελός,,L,1,99.0702
4183,μυκάομαι,,L,1,99.0709
4184,μυκτηρίζω,,L,1,99.0716
4185,μυλικός,,L,1,99.0724
4186,μυρίζω,,L,1,99.0731
4187,μυωπάζω,,L,1,99.0738
4188,μωρολογία,,L,1,99.0745
4189,μόγις,"(with toil and pain); barely, scarcely",L,1,99.0753
4190,μύλινος,,L,1,99.0760
4191,μώλωψ,,L,1,99.0767
4192,μῶμος,,L,1,99.0775
4193,νέφος,,L,1,99.0782
4194,νή,(yes) by..,F,1,99.0789
4195,νίκη,victory,L,1,99.0796
4196,ναύκληρος,"a shipowner, ship-master",L,1,99.0804
4197,ναῦς,a ship,L,1,99.0811
4198,νεφρός,,L,1,99.0818
4199,νεωκόρος,,L,1,99.0825
4200,νεωτερικός,,L,1,99.0833
4201,νεόφυτος,,L,1,99.0840
4202,νηπιάζω,,L,1,99.0847
4203,νησίον,,L,1,99.0855
4204,νιπτήρ,,L,1,99.0862
4205,νομοθέτης,a lawgiver,L,1,99.0869
4206,νομοθεσία,"lawgiving, legislation",L,1,99.0876
4207,νοσέω,"to be sick, ill, to ail",L,1,99.0884
4208,νοσσίον,,L,1,99.0891
4209,νοσσιά,,L,1,99.0898
4210,νοσσός,,L,1,99.0905
4211,νουμηνία,"the new moon, the first of the month",L,1,99.0913
4212,νουνεχῶς,,L,1,99.0920
4213,νυχθήμερον,,L,1,99.0927
4214,νόθος,"a bastard; in Athens, also child of citizen father and alien mother",L,1,99.0934
4215,νόμισμα,"anything sanctioned by usage, a custom, institution",L,1,99.0942
4216,νύσσω,,L,1,99.0949
4217,νῶτος,,L,1,99.0956
4218,ξέστης,,L,1,99.0964
4219,ξενοδοχέω,,L,1,99.0971
4220,οἰκετεία,,L,1,99.0978
4221,οἰκοδεσποτέω,,L,1,99.0985
4222,οἰκοδόμος,"a builder, an architect",L,1,99.0993
4223,οἰκονομέω,,L,1,99.1000
4224,οἰκουργός,,L,1,99.1007
4225,οἰνοφλυγία,,L,1,99.1014
4226,οἴκημα,"any inhabited place, a dwellingplace",L,1,99.1022
4227,οὐά,,F,1,99.1029
4228,οὐδαμῶς,in no wise,L,1,99.1036
4229,οὐκοῦν,"therefore, then, accordingly",F,1,99.1044
4230,πάλη,,L,1,99.1051
4231,πάντῃ,"every way, on every side",L,1,99.1058
4232,πάρδαλις,,L,1,99.1065
4233,πάρεσις,,L,1,99.1073
4234,πάροδος,"a by-way, passage, first entrance by the chorus",L,1,99.1080
4235,πένης,"one who works for his daily bread, a day-labourer, a poor man",L,1,99.1087
4236,πέριξ,"round about, all round",L,1,99.1094
4237,πήγανον,,L,1,99.1102
4238,πήγνυμι,to make fast,L,1,99.1109
4239,πίμπρημι,,L,1,99.1116
4240,παίζω,"to play like a child, to sport, play",L,1,99.1123
4241,παγιδεύω,,L,1,99.1131
4242,παθητός,,L,1,99.1138
4243,παιδάριον,"a young, little boy",L,1,99.1145
4244,παιδιόθεν,,L,1,99.1153
4245,παλαιότης,,L,1,99.1160
4246,παμπληθεί,,L,1,99.1167
4247,πανήγυρις,"a general, festive assembly",L,1,99.1174
4248,πανδοχεύς,,L,1,99.1182
4249,πανδοχεῖον,,L,1,99.1189
4250,πανοικεί,,L,1,99.1196
4251,πανοῦργος,"ready to do anything wicked, knavish, villanous",L,1,99.1203
4252,πανταχῇ,,L,1,99.1211
4253,παράδοξος,"contrary to opinion, incredible, paradoxical",L,1,99.1218
4254,παράλιος,,L,1,99.1225
4255,παράσημος,,L,1,99.1233
4256,παρίημι,"to pass over, let go, relax, yield, allow",L,1,99.1240
4257,παραβάλλω,to throw beside,L,1,99.1247
4258,παραβολεύομαι,,L,1,99.1254
4259,παραδειγματίζω,,L,1,99.1262
4260,παραθαλάσσιος,,L,1,99.1269
4261,παραθεωρέω,,L,1,99.1276
4262,παρακαθέζομαι,,L,1,99.1283
4263,παρακαλύπτομαι,,L,1,99.1291
4264,παραλλαγή,,L,1,99.1298
4265,παραμυθία,,L,1,99.1305
4266,παραμύθιον,,L,1,99.1313
4267,παρανομέω,"to transgress the law, act unlawfully",L,1,99.1320
4268,παρανομία,"transgression of law, decency",L,1,99.1327
4269,παραπίπτω,to fall beside,L,1,99.1334
4270,παραπικραίνω,,L,1,99.1342
4271,παραπλέω,to sail by,L,1,99.1349
4272,παραπλήσιον,,L,1,99.1356
4273,παραπλησίως,,L,1,99.1363
4274,παραρρέω,,L,1,99.1371
4275,παρατήρησις,,L,1,99.1378
4276,παρατείνω,to stretch out along,L,1,99.1385
4277,παρατυγχάνω,"to happen to be near, be among",L,1,99.1392
4278,παραυτίκα,"immediately, forthwith, straightway",L,1,99.1400
4279,παραφρονέω,,L,1,99.1407
4280,παραφρονία,,L,1,99.1414
4281,παραχειμασία,,L,1,99.1422
4282,παρείσακτος,,L,1,99.1429
4283,παρεδρεύω,,L,1,99.1436
4284,παρεισάγω,,L,1,99.1443
4285,παρεισδύω,,L,1,99.1451
4286,παρεισφέρω,,L,1,99.1458
4287,παρεμβάλλω,,L,1,99.1465
4288,παρενοχλέω,,L,1,99.1472
4289,παρηγορία,,L,1,99.1480
4290,παρθενία,,L,1,99.1487
4291,παροίχομαι,to have passed by,L,1,99.1494
4292,παρομοιάζω,,L,1,99.1502
4293,παροργισμός,,L,1,99.1509
4294,παροτρύνω,,L,1,99.1516
4295,παρόμοιος,,L,1,99.1523
4296,πατρικός,"derived from one's fathers, paternal, hereditary",L,1,99.1531
4297,πατρολῴας,,L,1,99.1538
4298,πατροπαράδοτος,,L,1,99.1545
4299,πεδινός,,L,1,99.1552
4300,πεζεύω,"to go on foot, walk",L,1,99.1560
4301,πειθός,,L,1,99.1567
4302,πειράω,"to attempt, endeavour, try",L,1,99.1574
4303,πεισμονή,,L,1,99.1581
4304,πελεκίζω,,L,1,99.1589
4305,πενθερός,,L,1,99.1596
4306,πενιχρός,,L,1,99.1603
4307,πεντάκις,,L,1,99.1611
4308,πεντεκαιδέκατος,,L,1,99.1618
4309,περίθεσις,,L,1,99.1625
4310,περίοικος,dwelling round,L,1,99.1632
4311,περίψημα,,L,1,99.1640
4312,περαιτέρω,,L,1,99.1647
4313,περιάπτω,"to tie, fasten, hang about",L,1,99.1654
4314,περιδέω,,L,1,99.1661
4315,περιεργάζομαι,,L,1,99.1669
4316,περικάθαρμα,,L,1,99.1676
4317,περικρατής,,L,1,99.1683
4318,περικρύβω,,L,1,99.1691
4319,περικυκλόω,,L,1,99.1698
4320,περιμένω,"to wait for, await",L,1,99.1705
4321,περιοικέω,to dwell round,L,1,99.1712
4322,περιοχή,,L,1,99.1720
4323,περιούσιος,,L,1,99.1727
4324,περιπείρω,,L,1,99.1734
4325,περιρήγνυμι,,L,1,99.1741
4326,περισπάομαι,,L,1,99.1749
4327,περισσότερον,,L,1,99.1756
4328,περιτρέπω,,L,1,99.1763
4329,περιτρέχω,"to run round and round, run round",L,1,99.1771
4330,περιφρονέω,,L,1,99.1778
4331,περπερεύομαι,,L,1,99.1785
4332,πιέζω,"to press, squeeze; oppress, distress",L,1,99.1792
4333,πιθανολογία,,L,1,99.1800
4334,πινακίδιον,,L,1,99.1807
4335,πιστόομαι,,L,1,99.1814
4336,πιότης,,L,1,99.1821
4337,πλάσμα,,L,1,99.1829
4338,πλέγμα,,L,1,99.1836
4339,πλήμμυρα,,L,1,99.1843
4340,πλήσσω,"to strike, smite",L,1,99.1850
4341,πλανήτης,,L,1,99.1858
4342,πλαστός,,L,1,99.1865
4343,πλησμονή,a filling,L,1,99.1872
4344,ποίησις,"a making, fabrication, creation, production",L,1,99.1880
4345,ποδήρης,,L,1,99.1887
4346,πολίτευμα,,L,1,99.1894
4347,πολλαπλασίων,"many times as many, many times more",L,1,99.1901
4348,πολυλογία,,L,1,99.1909
4349,πολυμερῶς,,L,1,99.1916
4350,πολυποίκιλος,,L,1,99.1923
4351,πολυτρόπως,,L,1,99.1930
4352,πολύσπλαγχνος,,L,1,99.1938
4353,πορρώτερον,,L,1,99.1945
4354,πορφυρόπωλις,,L,1,99.1952
4355,ποταμοφόρητος,,L,1,99.1960
4356,πρίζω,,L,1,99.1967
4357,πραγματεία,"the careful prosecution of an affair, diligent study, hard work",L,1,99.1974
4358,πραγματεύομαι,"to busy oneself, take trouble",L,1,99.1981
4359,πραϋπαθία,,L,1,99.1989
4360,πρεσβῦτις,,L,1,99.1996
4361,πρηνής,"with the face downwards, head-foremost (LSJ πρανής)",L,1,99.2003
4362,προέχομαι,,L,1,99.2010
4363,προαιρέομαι,,L,1,99.2018
4364,προαιτιάομαι,,L,1,99.2025
4365,προακούω,,L,1,99.2032
4366,προαύλιον,,L,1,99.2039
4367,προβατικός,,L,1,99.2047
4368,προβιβάζω,,L,1,99.2054
4369,προβλέπομαι,,L,1,99.2061
4370,προγίνομαι,,L,1,99.2069
4371,προδίδωμι,"to give beforehand, pay in advance; to betray, surrender",L,1,99.2076
4372,προελπίζω,,L,1,99.2083
4373,προευαγγελίζομαι,,L,1,99.2090
4374,προηγέομαι,,L,1,99.2098
4375,προθεσμία,,L,1,99.2105
4376,προθύμως,,L,1,99.2112
4377,προκαλέομαι,,L,1,99.2119
4378,προκαταρτίζω,,L,1,99.2127
4379,προκηρύσσω,,L,1,99.2134
4380,προκυρόω,,L,1,99.2141
4381,προμαρτύρομαι,,L,1,99.2149
4382,προμελετάω,,L,1,99.2156
4383,προμεριμνάω,,L,1,99.2163
4384,προπάσχω,,L,1,99.2170
4385,προπάτωρ,,L,1,99.2178
4386,προσάββατον,,L,1,99.2185
4387,προσαγορεύω,"to address, greet, accost",L,1,99.2192
4388,προσαιτέω,to ask besides,L,1,99.2199
4389,προσαναβαίνω,,L,1,99.2207
4390,προσαναλίσκω,,L,1,99.2214
4391,προσαπειλέομαι,,L,1,99.2221
4392,προσδέομαι,,L,1,99.2229
4393,προσδαπανάω,,L,1,99.2236
4394,προσεάω,,L,1,99.2243
4395,προσεργάζομαι,,L,1,99.2250
4396,προσηλόω,,L,1,99.2258
4397,προσκαρτέρησις,,L,1,99.2265
4398,προσκεφάλαιον,"a cushion for the head, pillow",L,1,99.2272
4399,προσκλίνομαι,,L,1,99.2279
4400,προσκληρόομαι,,L,1,99.2287
4401,προσκοπή,,L,1,99.2294
4402,προσκυνητής,,L,1,99.2301
4403,προσορμίζομαι,,L,1,99.2308
4404,προσοφείλω,,L,1,99.2316
4405,προσπήγνυμι,,L,1,99.2323
4406,προσποιέομαι,,L,1,99.2330
4407,προσπορεύομαι,,L,1,99.2338
4408,προστάτις,,L,1,99.2345
4409,προσφάγιον,,L,1,99.2352
4410,προσφάτως,,L,1,99.2359
4411,προσφιλής,"dear, beloved",L,1,99.2367
4412,προσψαύω,,L,1,99.2374
4413,προσωπολήμπτης,,L,1,99.2381
4414,προσωπολημπτέω,,L,1,99.2388
4415,προτείνω,"to stretch out before, hold before",L,1,99.2396
4416,προτρέπομαι,,L,1,99.2403
4417,προφητικός,,L,1,99.2410
4418,προφθάνω,,L,1,99.2418
4419,προχειροτονέω,,L,1,99.2425
4420,πρωτεύω,"to be the first, hold the first place",L,1,99.2432
4421,πρωτοστάτης,,L,1,99.2439
4422,πρωτοτόκια,,L,1,99.2447
4423,πρόδρομος,,L,1,99.2454
4424,πρόκριμα,,L,1,99.2461
4425,πρόσκλισις,,L,1,99.2468
4426,πρόσλημψις,,L,1,99.2476
4427,πρόσπεινος,,L,1,99.2483
4428,πρόσφατος,,L,1,99.2490
4429,πρόσχυσις,,L,1,99.2497
4430,πρόϊμος,,L,1,99.2505
4431,πρώτως,,L,1,99.2512
4432,πρῶτον,,L,1,99.2519
4433,πτέρνα,,L,1,99.2527
4434,πτηνόν,,L,1,99.2534
4435,πτωχεύω,,L,1,99.2541
4436,πτόησις,,L,1,99.2548
4437,πτύρομαι,,L,1,99.2556
4438,πτύσμα,,L,1,99.2563
4439,πτύσσω,,L,1,99.2570
4440,πυγμή,,L,1,99.2577
4441,πυκνά,,L,1,99.2585
4442,πυκτεύω,,L,1,99.2592
4443,πότερον,,L,1,99.2599
4444,πότος,"drinking, a drinking-bout, carousal",L,1,99.2607
4445,πύθων,,L,1,99.2614
4446,πύρινος,,L,1,99.2621
4447,σάλος,,L,1,99.2628
4448,σάπφιρος,,L,1,99.2636
4449,σήπω,,L,1,99.2643
4450,σίδηρος,iron,L,1,99.2650
4451,σίκερα,,L,1,99.2657
4452,σαίνομαι,,L,1,99.2665
4453,σαββατισμός,,L,1,99.2672
4454,σαγήνη,,L,1,99.2679
4455,σαλπιστής,,L,1,99.2687
4456,σανίς,,L,1,99.2694
4457,σαργάνη,,L,1,99.2701
4458,σαρδόνυξ,,L,1,99.2708
4459,σεβάζομαι,,L,1,99.2716
4460,σειρά,,L,1,99.2723
4461,σεμίδαλις,,L,1,99.2730
4462,σημειόομαι,,L,1,99.2737
4463,σητόβρωτος,,L,1,99.2745
4464,σθενόω,,L,1,99.2752
4465,σικάριος,,L,1,99.2759
4466,σιμικίνθιον,,L,1,99.2766
4467,σινιάζω,,L,1,99.2774
4468,σιρικός,,L,1,99.2781
4469,σιτίον,"grain, corn: food made from grain, bread",L,1,99.2788
4470,σιτιστός,,L,1,99.2796
4471,σιτομέτριον,,L,1,99.2803
4472,σκέπασμα,,L,1,99.2810
4473,σκευή,"equipment, attire, apparel, dress",L,1,99.2817
4474,σκηνοπηγία,,L,1,99.2825
4475,σκηνοποιός,,L,1,99.2832
4476,σκληροτράχηλος,,L,1,99.2839
4477,σκληρότης,hardness,L,1,99.2846
4478,σκοπός,"one that watches, one that looks after",L,1,99.2854
4479,σκωληκόβρωτος,,L,1,99.2861
4480,σκόλοψ,,L,1,99.2868
4481,σκύβαλον,,L,1,99.2876
4482,σκώληξ,,L,1,99.2883
4483,σκῦλα,,L,1,99.2890
4484,σμάραγδος,,L,1,99.2897
4485,σμαράγδινος,,L,1,99.2905
4486,σμυρνίζω,,L,1,99.2912
4487,σορός,a vessel for holding,L,1,99.2919
4488,σπεκουλάτωρ,,L,1,99.2926
4489,σπερμολόγος,,L,1,99.2934
4490,σπιλάς,,L,1,99.2941
4491,σπορά,,L,1,99.2948
4492,στάδιον,"a stade, = ca. 600 feet",L,1,99.2955
4493,στάμνος,,L,1,99.2963
4494,στέμμα,"a wreath, garland",L,1,99.2970
4495,στίγμα,,L,1,99.2977
4496,στίλβω,,L,1,99.2985
4497,στασιαστής,,L,1,99.2992
4498,στατήρ,gold stater,L,1,99.2999
4499,στερέωμα,,L,1,99.3006
4500,στηριγμός,,L,1,99.3014
4501,στιβάς,,L,1,99.3021
4502,στιγμή,,L,1,99.3028
4503,στρατολογέω,,L,1,99.3035
4504,στρατόπεδον,"the ground on which soldiers are encamped, a camp, encampment",L,1,99.3043
4505,στρεβλόω,to twist,L,1,99.3050
4506,στρῆνος,,L,1,99.3057
4507,στυγητός,,L,1,99.3065
4508,στόμαχος,,L,1,99.3072
4509,συγγενίς,,L,1,99.3079
4510,συγγνώμη,forgiveness,L,1,99.3086
4511,συγκάμπτω,,L,1,99.3094
4512,συγκακουχέομαι,,L,1,99.3101
4513,συγκαλύπτω,,L,1,99.3108
4514,συγκατάθεσις,,L,1,99.3115
4515,συγκαταβαίνω,,L,1,99.3123
4516,συγκατατίθεμαι,,L,1,99.3130
4517,συγκαταψηφίζομαι,,L,1,99.3137
4518,συγκινέω,,L,1,99.3145
4519,συγκομίζω,to carry,L,1,99.3152
4520,συγκυρία,,L,1,99.3159
4521,συγκύπτω,,L,1,99.3166
4522,συγχράομαι,,L,1,99.3174
4523,συζητητής,,L,1,99.3181
4524,συκάμινος,,L,1,99.3188
4525,συκομορέα,,L,1,99.3195
4526,συλάω,to strip off,L,1,99.3203
4527,συλαγωγέω,,L,1,99.3210
4528,συλλογίζομαι,"to collect and bring at once before the mind, to compute fully, sum up",L,1,99.3217
4529,συλλυπέομαι,,L,1,99.3224
4530,συμμαθητής,,L,1,99.3232
4531,συμμερίζομαι,,L,1,99.3239
4532,συμμιμητής,,L,1,99.3246
4533,συμμορφίζομαι,,L,1,99.3254
4534,συμπάρειμι,,L,1,99.3261
4535,συμπίνω,,L,1,99.3268
4536,συμπίπτω,"to fall together, meet in battle, come to blows",L,1,99.3275
4537,συμπαθής,,L,1,99.3283
4538,συμπαραγίνομαι,,L,1,99.3290
4539,συμπαρακαλέομαι,,L,1,99.3297
4540,συμπεριλαμβάνω,,L,1,99.3304
4541,συμπολίτης,,L,1,99.3312
4542,συμπρεσβύτερος,,L,1,99.3319
4543,συμφυλέτης,,L,1,99.3326
4544,συμφωνία,concord,L,1,99.3334
4545,συμφύομαι,,L,1,99.3341
4546,συμφώνησις,,L,1,99.3348
4547,συμψηφίζω,,L,1,99.3355
4548,συνέπομαι,"to follow along with, follow closely",L,1,99.3363
4549,συνήδομαι,to rejoice together,L,1,99.3370
4550,συναγωνίζομαι,,L,1,99.3377
4551,συναλίζομαι,,L,1,99.3384
4552,συναλλάσσω,"to bring into intercourse with, associate with",L,1,99.3392
4553,συναναπαύομαι,,L,1,99.3399
4554,συναπάγω,,L,1,99.3406
4555,συναποστέλλω,,L,1,99.3413
4556,συναπόλλυμαι,,L,1,99.3421
4557,συναυξάνομαι,,L,1,99.3428
4558,συνδέομαι,,L,1,99.3435
4559,συνδοξάζομαι,,L,1,99.3443
4560,συνδρομή,,L,1,99.3450
4561,συνεκλεκτός,,L,1,99.3457
4562,συνεπιμαρτυρέω,,L,1,99.3464
4563,συνεπιτίθεμαι,,L,1,99.3472
4564,συνεφίστημι,,L,1,99.3479
4565,συνηλικιώτης,,L,1,99.3486
4566,συνθρύπτω,,L,1,99.3493
4567,συνιστάνω,,L,1,99.3501
4568,συνοδία,,L,1,99.3508
4569,συνοδεύω,,L,1,99.3515
4570,συνοικέω,to dwell together,L,1,99.3523
4571,συνοικοδομέω,,L,1,99.3530
4572,συνομιλέω,,L,1,99.3537
4573,συνομορέω,,L,1,99.3544
4574,συντέμνω,,L,1,99.3552
4575,συντυγχάνω,"to meet with, fall in with",L,1,99.3559
4576,συνυποκρίνομαι,,L,1,99.3566
4577,συνυπουργέω,,L,1,99.3573
4578,συνωδίνω,,L,1,99.3581
4579,συνωμοσία,,L,1,99.3588
4580,συστατικός,,L,1,99.3595
4581,συστενάζω,,L,1,99.3603
4582,συστοιχέω,,L,1,99.3610
4583,σφάγιον,"a victim, offering",L,1,99.3617
4584,σφοδρῶς,,L,1,99.3624
4585,σφυδρόν,,L,1,99.3632
4586,σχολή,"spare time, leisure, rest, ease; σχολῇ scarcely",L,1,99.3639
4587,σωματικῶς,,L,1,99.3646
4588,σωφρονίζω,"to recall a person to his senses, chasten; moderate",L,1,99.3653
4589,σωφρονισμός,,L,1,99.3661
4590,σωφρόνως,,L,1,99.3668
4591,σύγχυσις,"a commixture, confusion",L,1,99.3675
4592,σύζυγος,,L,1,99.3682
4593,σύμβουλος,"an adviser, counsellor",L,1,99.3690
4594,σύμφημι,"to assent, approve",L,1,99.3697
4595,σύμφυτος,"born with one, congenital, innate, natural, inborn, inbred",L,1,99.3704
4596,σύμφωνος,"agreeing in sound, in unison",L,1,99.3712
4597,σύμψυχος,,L,1,99.3719
4598,σύντριμμα,,L,1,99.3726
4599,σύντροφος,,L,1,99.3733
4600,σύσσημον,,L,1,99.3741
4601,σύσσωμος,,L,1,99.3748
4602,τάγμα,,L,1,99.3755
4603,τήκομαι,,L,1,99.3762
4604,τίνω,to pay a price,L,1,99.3770
4605,τακτός,"ordered, prescribed",L,1,99.3777
4606,ταλαιπωρέω,"to go through hard labour, to suffer hardship",L,1,99.3784
4607,ταλαντιαῖος,,L,1,99.3792
4608,ταλιθα,,L,1,99.3799
4609,ταπεινόφρων,,L,1,99.3806
4610,ταρταρόω,,L,1,99.3813
4611,ταφή,burial,L,1,99.3821
4612,τεκμήριον,a sure signs.,L,1,99.3828
4613,τεκνογονέω,,L,1,99.3835
4614,τεκνογονία,,L,1,99.3842
4615,τεκνοτροφέω,,L,1,99.3850
4616,τελείως,,L,1,99.3857
4617,τελειωτής,,L,1,99.3864
4618,τελεσφορέω,,L,1,99.3871
4619,τελευτή,"a finishing, completion, accomplishment",L,1,99.3879
4620,τεταρταῖος,,L,1,99.3886
4621,τετράγωνος,"with four equal angles, rectangular",L,1,99.3893
4622,τετράδιον,,L,1,99.3901
4623,τετράμηνος,,L,1,99.3908
4624,τετραπλοῦς,,L,1,99.3915
4625,τεφρόω,,L,1,99.3922
4626,τηλαυγῶς,,L,1,99.3930
4627,τιμιότης,,L,1,99.3937
4628,τιμωρία,"help, aid, assistance, succour",L,1,99.3944
4629,τοιόσδε,such a,F,1,99.3951
4630,τολμηρότερον,,L,1,99.3959
4631,τολμητής,,L,1,99.3966
4632,τομώτερος,,L,1,99.3973
4633,τοπάζιον,,L,1,99.3981
4634,τοὔνομα,,L,1,99.3988
4635,τοῖχος,,L,1,99.3995
4636,τρίζω,"to utter a shrill cry, to scream, cry",L,1,99.4002
4637,τρίμηνον,,L,1,99.4010
4638,τρίστεγον,,L,1,99.4017
4639,τρίτον,,L,1,99.4024
4640,τρίχινος,,L,1,99.4031
4641,τραπεζίτης,,L,1,99.4039
4642,τραχηλίζομαι,,L,1,99.4046
4643,τραῦμα,"a wound, hurt",L,1,99.4053
4644,τριετία,,L,1,99.4061
4645,τρισχίλιοι,three thousand,L,1,99.4068
4646,τροπή,"a turn, turning",L,1,99.4075
4647,τροποφορέω,,L,1,99.4082
4648,τροφός,"a feeder, rearer, nurse",L,1,99.4090
4649,τροχιά,,L,1,99.4097
4650,τροχός,,L,1,99.4104
4651,τρυγών,,L,1,99.4111
4652,τρυμαλιά,,L,1,99.4119
4653,τρυφάω,"to live softly, delicately, luxuriously, to fare sumptuously",L,1,99.4126
4654,τρύπημα,,L,1,99.4133
4655,τρῆμα,,L,1,99.4140
4656,τυμπανίζω,,L,1,99.4148
4657,τυπικῶς,,L,1,99.4155
4658,τυφωνικός,,L,1,99.4162
4659,τόξον,a bow,L,1,99.4170
4660,τύφομαι,,L,1,99.4177
4661,φάραγξ,,L,1,99.4184
4662,φάρμακον,"a drug, medicine",L,1,99.4191
4663,φάσις,,L,1,99.4199
4664,φίλανδρος,,L,1,99.4206
4665,φίλαυτος,,L,1,99.4213
4666,φαιλόνης,,L,1,99.4220
4667,φαντάζομαι,,L,1,99.4228
4668,φαντασία,,L,1,99.4235
4669,φανός,"light, bright",L,1,99.4242
4670,φθινοπωρινός,,L,1,99.4250
4671,φθονέω,to bear ill-will,L,1,99.4257
4672,φιλάγαθος,,L,1,99.4264
4673,φιλάδελφος,,L,1,99.4271
4674,φιλήδονος,,L,1,99.4279
4675,φιλία,"friendly love, affection, friendship",L,1,99.4286
4676,φιλανθρώπως,,L,1,99.4293
4677,φιλαργυρία,,L,1,99.4300
4678,φιλονεικία,,L,1,99.4308
4679,φιλοπρωτεύω,,L,1,99.4315
4680,φιλοσοφία,"love of knowledge and wisdom, pursuit thereof, speculation, study",L,1,99.4322
4681,φιλοφρόνως,,L,1,99.4329
4682,φιλόθεος,,L,1,99.4337
4683,φιλόνεικος,,L,1,99.4344
4684,φιλόσοφος,a lover of wisdom,L,1,99.4351
4685,φιλόστοργος,,L,1,99.4359
4686,φιλότεκνος,,L,1,99.4366
4687,φλυαρέω,"to talk nonsense, play the fool",L,1,99.4373
4688,φλύαρος,,L,1,99.4380
4689,φράζω,"to point out, shew, indicate",L,1,99.4388
4690,φρίσσω,,L,1,99.4395
4691,φραγέλλιον,,L,1,99.4402
4692,φρεναπάτης,,L,1,99.4409
4693,φρεναπατάω,,L,1,99.4417
4694,φρονίμως,,L,1,99.4424
4695,φροντίζω,"to think, consider, reflect, take thought, have a care, give heed",L,1,99.4431
4696,φρυάσσω,,L,1,99.4439
4697,φρύγανον,,L,1,99.4446
4698,φυγή,flight,L,1,99.4453
4699,φυλακίζω,,L,1,99.4460
4700,φυλακτήριον,"a guarded post, a fort",L,1,99.4468
4701,φυσίωσις,,L,1,99.4475
4702,φυσικῶς,,L,1,99.4482
4703,φυτεία,,L,1,99.4489
4704,φωσφόρος,,L,1,99.4497
4705,φόβητρον,,L,1,99.4504
4706,χάραξ,,L,1,99.4511
4707,χάρτης,,L,1,99.4519
4708,χάσμα,"a yawning hollow, chasm, gulf",L,1,99.4526
4709,χαλκίον,,L,1,99.4533
4710,χαλκεύς,"a worker in copper, a smith",L,1,99.4540
4711,χαλκηδών,,L,1,99.4548
4712,χαλκοῦς,a copper coin,L,1,99.4555
4713,χαρακτήρ,a mark engraved,L,1,99.4562
4714,χείμαρρος,,L,1,99.4569
4715,χειμάζομαι,,L,1,99.4577
4716,χειραγωγός,,L,1,99.4584
4717,χειρόγραφον,,L,1,99.4591
4718,χλευάζω,,L,1,99.4598
4719,χλιαρός,,L,1,99.4606
4720,χολάω,,L,1,99.4613
4721,χορός,a round dance,L,1,99.4620
4722,χρή,"it is fated, necessary",L,1,99.4628
4723,χρήσιμον,,L,1,99.4635
4724,χρηματισμός,"an oracular response, divine warning",L,1,99.4642
4725,χρηστεύομαι,,L,1,99.4649
4726,χρηστολογία,,L,1,99.4657
4727,χρονοτριβέω,,L,1,99.4664
4728,χρυσοδακτύλιος,,L,1,99.4671
4729,χρυσόλιθος,,L,1,99.4678
4730,χρυσόπρασος,,L,1,99.4686
4731,χρύσεος,"golden, of gold, decked",L,1,99.4693
4732,χρώς,,L,1,99.4700
4733,χόρτασμα,,L,1,99.4708
4734,χῶρος,"a piece of ground, ground, place",L,1,99.4715
4735,ψευδαπόστολος,,L,1,99.4722
4736,ψευδοδιδάσκαλος,,L,1,99.4729
4737,ψευδολόγος,,L,1,99.4737
4738,ψευδώνυμος,,L,1,99.4744
4739,ψεῦσμα,,L,1,99.4751
4740,ψιθυρισμός,,L,1,99.4758
4741,ψιθυριστής,,L,1,99.4766
4742,ψύχομαι,,L,1,99.4773
4743,ψώχω,,L,1,99.4780
4744,ἀβαρής,,L,1,99.4788
4745,ἀγαθοεργέω,,L,1,99.4795
4746,ἀγαθοποιΐα,,L,1,99.4802
4747,ἀγαθοποιός,,L,1,99.4809
4748,ἀγαθουργέω,,L,1,99.4817
4749,ἀγανάκτησις,,L,1,99.4824
4750,ἀγγέλλω,to bear a message,L,1,99.4831
4751,ἀγγεῖον,"vessel, reservoir",L,1,99.4838
4752,ἀγενής,,L,1,99.4846
4753,ἀγενεαλόγητος,,L,1,99.4853
4754,ἀγκάλη,,L,1,99.4860
4755,ἀγνόημα,,L,1,99.4867
4756,ἀγράμματος,,L,1,99.4875
4757,ἀγραυλέω,,L,1,99.4882
4758,ἀγρεύω,,L,1,99.4889
4759,ἀγωγή,"a carrying away, carriage",L,1,99.4897
4760,ἀγωνία,,L,1,99.4904
4761,ἀδάπανος,,L,1,99.4911
4762,ἀδήλως,,L,1,99.4918
4763,ἀδίκως,,L,1,99.4926
4764,ἀδηλότης,,L,1,99.4933
4765,ἀδιάκριτος,,L,1,99.4940
4766,ἀθροίζω,"to gather together, to muster",L,1,99.4947
4767,ἀθυμέω,"to be disheartened, lose heart",L,1,99.4955
4768,ἀκαίρως,,L,1,99.4962
