rank,lemma,gloss,kind,ref_count,ref_coverage
2879,γέρρον,anything made of wicker-work,,9,95.98
2880,πειστέος,one must persuade,L,9,95.98
2881,πένομαι,to work for one's daily bread,L,9,95.98
2882,παρεγγυάω,to hand over,L,9,95.99
2883,πομπή,"conduct, escort, guidance",,9,95.99
2884,ἐκπορίζω,"to invent, contrive",L,9,95.99
2885,κάλπη,trot,,9,95.99
2886,νάπος,valley,,9,95.99
2887,δωροδοκέω,to accept as a present,L,9,96
2888,φυτόν,"that which has grown, a plant, tree",L,9,96
2889,ἀνελεύθερος,not fit for a free man,,9,96
2890,μαντικός,"prophetic, oracular",,9,96
2891,φορά,a carrying,L,9,96
2892,ἄμουσος,"without the Muses, without taste, unrefined, inelegant, rude, gross",,9,96.01
2893,ὀλοφύρομαι,"to lament, wail, moan, weep",L,9,96.01
2894,ἐατέος,to be suffered,,9,96.01
2895,φυλακικός,fitted for watching,L,9,96.01
2896,ἐκκηρύσσω,to proclaim by voice of herald,L,9,96.01
2897,προσβολή,"a putting to, application",L,8,96.01
2898,καταφέρω,to bring down,L,8,96.02
2899,σχολάζω,to have leisure,L,8,96.02
2900,ἀγγεῖον,"vessel, reservoir",L,8,96.02
2901,ἐπιβοηθέω,"to come to aid, to succour",L,8,96.02
2902,ὁμόσε,to one and the same place,F,8,96.02
2903,ἐνδέχομαι,to take upon oneself; to be possible,L,8,96.03
2904,ἠπειρώτης,"of the mainland, living there",,8,96.03
2905,ἀποχέω,to pour out,L,8,96.03
2906,πταίω,to make to stumble,L,8,96.03
2907,οἰκειότης,"kindred, relationship",L,8,96.03
2908,εἰσπίπτω,to fall into,L,8,96.03
2909,κάλως,"a reefing rope, reef",,8,96.04
2910,τυρός,cheese,,8,96.04
2911,ἐπικηρυκεύομαι,to send a message by a herald,L,8,96.04
2912,ὀκτακόσιοι,eight hundred,,8,96.04
2913,στέγω,"to cover closely, so as to keep",L,8,96.04
2914,συγκλείω,to shut,L,8,96.04
2915,νεωτερίζω,"to attempt anything new, make a violent",L,8,96.05
2916,φρουρά,"a looking out, watch, guard",,8,96.05
2917,ἔννομος,"within the law, lawful, legal",,8,96.05
2918,προκόπτω,to advance,L,8,96.05
2919,μωρία,"silliness, folly",,8,96.05
2920,ἑξακισχίλιοι,six thousand,,8,96.05
2921,ἐξέτασις,"a close examination, scrutiny, review",,8,96.06
2922,καταπίπτω,to fall,L,8,96.06
2923,ἐπικίνδυνος,"in danger, dangerous, insecure, precarious",,8,96.06
2924,ἀεκούσιος,"against one's will, involuntary",L,8,96.06
2925,ἱερόω,"to hallow, consecrate, dedicate",L,8,96.06
2926,φλόξ,a flame,,8,96.06
2927,δείλη,afternoon,,8,96.07
2928,κατασκάπτω,"to dig down, destroy utterly, rase to the ground, overthrow",L,8,96.07
2929,ἔσω,to the interior,F,8,96.07
2930,ὄρθρος,"day-break, dawn, cock-crow",,8,96.07
2931,νησιώτης,an islander,,8,96.07
2932,ἀπειλή,"boasts, threats",,8,96.07
2933,μισθωτός,hired,,8,96.08
2934,ζηλωτός,"to be emulated, worthy of imitation",,8,96.08
2935,εὐπορέω,"to prosper, thrive, be well off",L,8,96.08
2936,δύσκολος,hard to satisfy with food;,,8,96.08
2937,σπάνιος,"rare, scarce, scanty",,8,96.08
2938,ταῦρος,a bull,,8,96.08
2939,συλάω,to strip off,L,8,96.09
2940,κριτός,"picked out, chosen",,8,96.09
2941,καταχράω,"to suffice, see καταχράομαι end of entry",L,8,96.09
2942,δυσχεραίνω,to be unable to endure,L,8,96.09
2943,τροφός,"a feeder, rearer, nurse",L,8,96.09
2944,εὐμενής,"well-disposed, kindly",,8,96.1
2945,δισσός,"two-fold, double",,8,96.1
2946,θηριώδης,"full of wild beasts, infested by them",,8,96.1
2947,συμφορέω,"to bring together, to gather, collect, heap up",L,8,96.1
2948,καταδείκνυμι,to discover and make known,L,8,96.1
2949,παίδευσις,"education, a system of education",L,8,96.1
2950,διαμένω,"to remain by, stand by",L,8,96.11
2951,διορύσσω,to dig through,L,8,96.11
2952,ἀποχράω,"to suffice, be sufficient, be enough; to be content with",L,8,96.11
2953,πειθαρχέω,to obey one in authority,L,8,96.11
2954,ἅρπαξ,rapacious,,8,96.11
2955,τρυφάω,"to live softly, delicately, luxuriously, to fare sumptuously",L,8,96.11
2956,ὑπερήφανος,"overweening, arrogant, haughty",,8,96.12
2957,ἀρά,"a prayer, imprecation, curse",,8,96.12
2958,ἀρή,"bane, ruin",,8,96.12
2959,εὐήθεια,"goodness of heart, good nature, guilelessness, simplicity, honesty",,8,96.12
2960,λοιδορία,"railing, abuse",,8,96.12
2961,ἐρίζω,"to strive, wrangle, quarrel",L,8,96.12
2962,πόρος,"a means of passing/providing, provision",,8,96.13
2963,νεανικός,"youthful, fresh, active, vigorous",,8,96.13
2964,ἐπιμιμνήσκομαι,"to remember, think of; to mention",L,8,96.13
2965,ἐνδέω,"to bind in, on",L,8,96.13
2966,ἐνδέω2,to be in want of,L,8,96.13
2967,καταπαύω,"to lay to rest, put an end to",L,8,96.13
2968,ἀνατρέπω,to turn up,L,8,96.14
2969,ἐνύπνιον,a thing seen in sleep,,8,96.14
2970,μαρτύρομαι,"to call to witness, attest, invoke",L,8,96.14
2971,συντρέχω,"to run together so as to meet, to encounter",L,8,96.14
2972,δόσις,a giving,L,8,96.14
2973,πίων,"fat, plump",,8,96.14
2974,ὀστέον,bone,,8,96.15
2975,σιτέω,"take food, eat",L,8,96.15
2976,αὐχήν,"the neck, throat",,8,96.15
2977,ξενικός,"of or for a stranger, alien, mercenary, non-Attic; hospitable",,8,96.15
2978,κομάω,to let the hair grow long; give oneself airs,L,8,96.15
2979,προτεραῖος,on the day before,,8,96.15
2980,πυρή,any place where fire is kindled,L,8,96.16
2981,σβέννυμι,"to quench, put out",L,8,96.16
2982,πορνεύω,to prostitute,L,8,96.16
2983,ἄνειμι,"go up, reach",L,8,96.16
2984,πέριξ,"round about, all round",,8,96.16
2985,ἐπίτροπος,"one to whom a charge is entrusted, a trustee, administrator",,8,96.17
2986,παραβάλλω,to throw beside,L,8,96.17
2987,ἀράομαι,to pray to,L,8,96.17
2988,αὐλητής,a flute-player,,8,96.17
2989,ὑφίημι,to let down,L,8,96.17
2990,τρισσός,threefold,L,8,96.17
2991,πόσις,"a husband, spouse, mate",,8,96.18
2992,ἀήρ,"the lower air, the air",L,8,96.18
2993,στόρνυμι,spread,L,8,96.18
2994,σκολιός,"curved, winding, twisted, tangled",,8,96.18
2995,ἀτελής,without end,,8,96.18
2996,χειροποίητος,"made by hand, artificial",L,8,96.18
2997,φεύζω,to cry φεῦ,L,8,96.19
2998,μεθερμηνεύω,translate,L,8,96.19
2999,ὀδυρμός,"a complaining, lamentation",,8,96.19
3000,ἔνδυμα,a garment,,8,96.19
3001,προσκόπτω,to strike,L,8,96.19
3002,θησαυρίζω,to store,L,8,96.19
3003,μῆτις,"wisdom, counsel, cunning, craft",,8,96.2
3004,σαπρός,"rotten, putrid",,8,96.2
3005,καλύπτω,to cover with,L,8,96.2
3006,σχίσμα,"a cleft, a rent",,8,96.2
3007,κοράσιον,"a girl, maiden",,8,96.2
3008,ἀριθμέω,"to number, count",L,8,96.2
3009,συμβούλιον,counsel,,8,96.21
3010,ἤ2,exclam.,,8,96.21
3011,καρποφορέω,to bear fruit,L,8,96.21
3012,πτῶμα,a fall,L,8,96.21
3013,γογγύζω,"to mutter, murmur",L,8,96.21
3014,φιμόω,"to muzzle, shut up as with a muzzle",L,8,96.21
3015,καταπίνω,"to gulp, swallow down",L,8,96.22
3016,ἐπισυνάγω,to collect and bring to,L,8,96.22
3017,πραιτώριον,Castra Praetoriana,,8,96.22
3018,οἰκοδόμος,"a builder, an architect",L,8,96.22
3019,λέγος,lewd,,8,96.22
3020,γεμίζω,"to fill full of, to load",L,8,96.22
3021,διαστέλλω,"to put asunder, tear open",L,8,96.23
3022,εὐλογητός,blessed,,8,96.23
3023,ἄφθαρτος,"uncorrupted, incorruptible",,8,96.23
3024,ἀπειθής,disobedient,,8,96.23
3025,πρωτότοκος,first-born,,8,96.23
3026,μέτοχος,"sharing in, partaking of",,8,96.23
3027,ζηλωτής,"an emulator, zealous admirer",,8,96.24
3028,συναντάω,to meet face to face,L,8,96.24
3029,ἐκζητέω,"to seek out, enquire",L,8,96.24
3030,ἀντίκειμαι,"to be set over against, lie opposite",L,8,96.24
3031,βάπτω,to dip in water,L,8,96.24
3032,στῆθος,the breast,,8,96.25
3033,πραγματεύομαι,"to busy oneself, take trouble",L,8,96.25
3034,ἀπόκειμαι,to be laid away,L,8,96.25
3035,διϊσχυρίζομαι,"lean upon, rely on",L,8,96.25
3036,ἐπίγειος,terrestrial,,8,96.25
3037,παραμυθέομαι,to encourage,L,8,96.25
3038,διάλεκτος,"discourse: discussion, debate, arguing",L,8,96.26
3039,διαφθορά,"destruction, ruin, blight, death.",,8,96.26
3040,δεξιόομαι,"to greet with the right hand, welcome, greet",L,8,96.26
3041,διαχειρίζω,"to have in hand, conduct, manage, administer",L,8,96.26
3042,κείρω,to cut,L,8,96.26
3043,χάραγμα,any mark engraven,,8,96.26
3044,ἀνάσσω,"to be lord, master, owner, to rule, in",L,8,96.27
3045,ἄνεσις,"a loosening, relaxing",,8,96.27
3046,μνεία,"remembrance, memory",,8,96.27
3047,ἀπεκδέχομαι,"to expect anxiously, to look for, await",L,8,96.27
3048,ἁπλότης,"singleness: simplicity, frankness",,8,96.27
3049,φιλαδελφία,brotherly love,L,8,96.27
3050,ἐποικοδομέω,to build up,L,8,96.28
3051,φυσιόω,dispose one naturally,L,8,96.28
3052,ἐπιθυμητής,one who longs for,,8,96.28
3053,εὐσχημοσύνη,"gracefulness, decorum",,8,96.28
3054,δίψος,thirst,L,8,96.28
3055,ἐνέργεια,"action, operation, energy",L,8,96.28
3056,ἄγε,come! come on! well!,L,8,96.29
3057,ὁμοιότης,"likeness, resemblance",,8,96.29
3058,συνδέω,to bind together,L,8,96.29
3059,ὑπείκω,"to retire, withdraw, depart",L,8,96.29
3060,γλυκύς,sweet,,8,96.29
3061,εἰλικρινής,"unmixed, without alloy, pure",,8,96.29
3062,εἴδομαι,"are visible, appear",L,8,96.3
3063,γήλοφος,a hill,,8,96.3
3064,εὐδαιμονίζω,to call or account happy,L,8,96.3
3065,ἀνατείνω,"to stretch up, hold up",L,8,96.3
3066,ὀπισθοφυλακέω,"to guard the rear, form the rear-guard",L,8,96.3
3067,γονή,"produce, offspring",L,8,96.3
3068,λοχαγέω,"lead a λόχος, company",L,8,96.31
3069,ἰδέ,and,,8,96.31
3070,ἀνακαλέω,"call on, invoke; call back, recall",L,8,96.31
3071,πῶμα,"a lid, cover",,8,96.31
3072,ἀηδής,"unpleasant to the taste, distasteful",L,8,96.31
3073,ἤϊα,provisions for a journey,,8,96.32
3074,βιωτός,"to be lived, worth living",L,8,96.32
3075,διόλλυμι,"to destroy utterly, bring to naught",L,8,96.32
3076,βιώσκομαι,"to quicken, make or keep alive",L,8,96.32
3077,πάνδημος,"of all the people, common, vulgar",L,8,96.32
3078,ἀνελευθερία,illiberality,L,8,96.32
3079,τμῆμα,"a part cut off, a section, piece",,8,96.33
3080,δημιουργία,"a making, creating",L,8,96.33
3081,θέσις,"a setting, placing, arranging",,8,96.33
3082,γέννα,"descent, birth",L,8,96.33
3083,κλητέος,"to be called, named",,8,96.33
3084,ὕπαρ,a waking vision,,8,96.33
3085,προσστάζω,"to drop on, shed over",L,8,96.34
3086,μέθοδος,"a following after, pursuit",,8,96.34
3087,διαλεκτικός,skilled in logical argument,L,8,96.34
3088,ἀπληστία,"insatiate desire, greediness",,8,96.34
3089,φιλοκερδής,greedy of gain,L,8,96.34
3090,ἔξαρνος,denying;,,8,96.34
3091,αὐτόσε,"thither, to the very place",,7,96.35
3092,ἀκμή,"a point, edge",L,7,96.35
3093,ἀναχώρησις,"a drawing back, retiring, retreating",,7,96.35
3094,ἐπείγω,"to press down, weigh down; mid. hasten",L,7,96.35
3095,συνεκπλέω,to sail out along with,L,7,96.35
3096,χλωρός,greenish-yellow,,7,96.35
3097,εἰσβολή,"an inroad, invasion, attack",,7,96.35
3098,ἔφοδος3,"a way towards, approach",L,7,96.36
3099,ἐπιστέλλω,"to send to, send as a message",L,7,96.36
3100,εἴσπλοος,a sailing in,,7,96.36
3101,ἀντίπαλος,wrestling against,,7,96.36
3102,ναύαρχος,"the commander of a fleet, an admiral",,7,96.36
3103,τραυματίζω,to wound,L,7,96.36
3104,σύμβασις,"an agreement, arrangement, treaty",,7,96.37
3105,ἀποπειράομαι,"to make trial, essay",L,7,96.37
3106,κρήνη,"a well, spring, fountain",,7,96.37
3107,στενοχωρία,narrowness of space: want of room,,7,96.37
3108,πόντος,the sea,L,7,96.37
3109,κατάσκοπος,"one who keeps a look out, a scout, spy",,7,96.37
3110,σφός,"their, their own, belonging to them",,7,96.37
3111,ἀπροσδόκητος,"unexpected, unlooked for",,7,96.38
3112,προσμείγνυμι,to mingle,L,7,96.38
3113,τροπή,"a turn, turning",L,7,96.38
3114,σφαγή,"slaughter, butchery",,7,96.38
3115,προδοσία,"a giving up, betrayal, treason",,7,96.38
3116,συγγράφω,"to write down, describe, compose",L,7,96.38
3117,στατήρ,gold stater,,7,96.38
3118,ἀντιλογία,"contradiction, controversy, disputation",L,7,96.39
3119,ἔχθω,to hate,L,7,96.39
3120,αὐτοκράτωρ,one's own master,,7,96.39
3121,ἐνεδρεύω,to lie in wait for,L,7,96.39
3122,ῥητός,"stated, specified",,7,96.39
3123,ὁπλιτικός,"of or for a man-at-arms, fit to serve as hoplite",L,7,96.39
3124,συντελέω,"to bring quite to an end, complete, accomplish",L,7,96.39
3125,οἴκοθεν,"from one's house, from home",L,7,96.4
3126,βέβηλος,"allowable to be trodden, permitted to human use",,7,96.4
3127,εἰστίθημι,"to put into, place in",L,7,96.4
3128,θεῖος2,one's father's or mother's brother,,7,96.4
3129,οἰκιστής,"a coloniser, founder of a city",L,7,96.4
3130,ἐμπόριον,"trading station, market place",,7,96.4
3131,ἄποικος,away from home,,7,96.41
3132,ὅμιλος,"any assembled crowd, a throng of people",,7,96.41
3133,δοκός,a bearing-beam,,7,96.41
3134,τετράγωνος,"with four equal angles, rectangular",,7,96.41
3135,προδότης,"a betrayer, traitor",,7,96.41
3136,ἀνωφελής,"unprofitable, useless",,7,96.41
3137,λογάς,"gathered, picked, chosen",,7,96.41
3138,μῖσος,"hate, hatred",,7,96.42
3139,ἀνεκτός,"bearable, sufferable, tolerable",,7,96.42
3140,ἐπιφάνεια,"manifestation, visible surface",,7,96.42
3141,ἀκμάζω,"to be in full bloom, be at one's prime",L,7,96.42
3142,ὀλιγωρέω,to esteem little,L,7,96.42
3143,λυμαίνομαι2,"to treat with indignity, to outrage, to maltreat",,7,96.42
3144,μαντεία,"prophesying, prophetic power",,7,96.42
3145,ἐπίλοιπος,"still left, remaining",,7,96.43
3146,σύντομος,"cut short, abridged, concise, brief",L,7,96.43
3147,διοράω,"to see through, see clearly",L,7,96.43
3148,κατασκευή,preparation,,7,96.43
3149,ῥᾳστώνη,easiness,,7,96.43
3150,τεχνικός,"artistic, skilful, workmanlike",L,7,96.43
3151,προκινδυνεύω,to run risk before,L,7,96.44
3152,παραμελέω,"to pass by and disregard, to be disregardful of",L,7,96.44
3153,ἀκέραιος,unmixed; unharmed,L,7,96.44
3154,ἀστασίαστος,not disturbed by faction,,7,96.44
3155,συναγορεύω,"to join in advocating, advocate the same",L,7,96.44
3156,μαλακία,"softness, delicacy, effeminacy",,7,96.44
3157,ὕμνος,"a hymn, festive song",L,7,96.44
3158,θρῆνος,"a funeral-song, dirge, lament",L,7,96.45
3159,ἐκποδών,away from the feet,,7,96.45
3160,λίθινος,of stone,L,7,96.45
3161,παρακαταθήκη,a deposit entrusted to one's care,L,7,96.45
3162,ἄμαχος,without battle,L,7,96.45
3163,συναμφότεροι,both together,,7,96.45
3164,ἀργέω,"to lie idle, be unemployed, do nothing",L,7,96.45
3165,δημηγορέω,to speak in the assembly,L,7,96.46
3166,βοηθός,"assisting, auxiliary",L,7,96.46
3167,ἀφηγέομαι,to lead from,L,7,96.46
3168,ἐθελοντής,volunteer,,7,96.46
3169,μεσημβρία,"mid-day, noon; south",,7,96.46
3170,ἀπαγωγή,a leading away,,7,96.46
3171,κοίτη,the marriage-bed,,7,96.47
3172,τίω,to pay honour to,L,7,96.47
3173,δυάω,to plunge in misery,L,7,96.47
3174,ἰδιωτικός,"of or for a private person, unskilled, unprofessional",,7,96.47
3175,κῶμος,"a village festival: a revel, carousal, merry-making",,7,96.47
3176,συνωνέομαι,to collect by offering money,L,7,96.47
3177,ἡλίκος,as big as,,7,96.47
3178,ἐξεγείρω,to awaken,L,7,96.48
3179,ἐκκομίζω,to carry out,L,7,96.48
3180,ἄγρα,"a catching, hunting",L,7,96.48
3181,ἀκοντίζω,to hurl a javelin,L,7,96.48
3182,σῆμα,"a sign, mark, token",L,7,96.48
3183,πορφύρεος,"darkgleaming, dark;",,7,96.48
3184,προλέγω,pick before; foretell; proclaim,L,7,96.48
3185,ἡμίονος,a half-ass,,7,96.49
3186,ἀτρεκής,"real, genuine",,7,96.49
3187,ἠλίθιος,"idle, vain, random",,7,96.49
3188,ἵζω,"to make to sit, seat, place",L,7,96.49
